pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,
50,c,,,,,24,0,96,2,926.1819014000357,927.1821421000059,927.1821421000059,927.1821421000059,927.1821421000059,927.1821421000059,928.1821265000035,928.1821265000035,c,1,1.1561607000185177,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,24,1,97,0,929.3653614000068,930.3654077000101,930.3654077000101,930.3654077000101,930.3654077000101,930.3654077000101,931.3651463999995,931.3651463999995,x,1,1.0243214999791235,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,24,2,98,0,932.4154309000005,933.4156380000059,933.4156380000059,933.4156380000059,933.4156380000059,933.4156380000059,934.4154586000368,934.4154586000368,x,1,1.0507485000416636,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,24,3,99,2,935.4987984000472,936.4988873000257,936.4988873000257,936.4988873000257,936.4988873000257,936.4988873000257,937.498629800044,937.498629800044,c,1,1.6443550999974832,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,25,0,100,1,939.1651164000505,940.1652642000117,940.1652642000117,940.1652642000117,940.1652642000117,940.1652642000117,941.1653452000464,941.1653452000464,v,1,0.7273334999918006,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,25,1,101,2,941.9152720000129,942.9154825000442,942.9154825000442,942.9154825000442,942.9154825000442,942.9154825000442,943.915243800031,943.915243800031,c,1,1.0612573999678716,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,25,2,102,0,944.9986496000201,945.9987040000269,945.9987040000269,945.9987040000269,945.9987040000269,945.9987040000269,946.9986074000481,946.9986074000481,x,1,0.9340941000264138,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,25,3,103,3,947.9651582000079,948.9652857000474,948.9652857000474,948.9652857000474,948.9652857000474,948.9652857000474,949.9651294000214,949.9651294000214,z,1,0.8627026000176556,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,26,0,104,1,950.8485521000111,951.8486794000491,951.8486794000491,951.8486794000491,951.8486794000491,951.8486794000491,952.8486189999967,952.8486189999967,v,1,0.8642172000254504,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,26,1,105,3,953.7319074000116,954.7152859000489,954.7152859000489,954.7152859000489,954.7152859000489,954.7318456000066,955.7152756000287,955.7152756000287,z,1,1.474191699991934,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,26,2,106,2,957.2151531000272,958.2151039000018,958.2151039000018,958.2151039000018,958.2151039000018,958.2151039000018,959.215299500036,959.215299500036,c,1,1.7507704999879934,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,26,3,107,1,960.9987568000215,961.9986036000191,961.9986036000191,961.9986036000191,961.9986036000191,961.9986036000191,962.9985327000031,962.9985327000031,v,1,1.92856380000012,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,27,0,108,1,964.9485171000124,965.9488985000062,965.9488985000062,965.9488985000062,965.9488985000062,965.9488985000062,966.9487500000396,966.9487500000396,v,1,1.251584300014656,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,27,1,109,2,968.2319343000418,969.2322100000456,969.2322100000456,969.2322100000456,969.2322100000456,969.2322100000456,970.2320868000388,970.2320868000388,c,1,1.2072921000071801,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,27,2,110,1,971.4652072000317,972.4653541000444,972.4653541000444,972.4653541000444,972.4653541000444,972.4653541000444,973.4650922000292,973.4650922000292,b,0,0.6133411000482738,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,27,3,111,1,974.0984889999963,975.0985971000046,975.0985971000046,975.0985971000046,975.0985971000046,975.0985971000046,976.0987827000208,976.0987827000208,v,1,1.444444500026293,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,28,0,112,3,977.565201600024,978.565359900007,978.565359900007,978.565359900007,978.565359900007,978.565359900007,979.5652540000156,979.5652540000156,z,1,0.7705283000250347,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,28,1,113,2,980.3653337000287,981.3654921000125,981.3654921000125,981.3654921000125,981.3654921000125,981.3654921000125,982.3653972000466,982.3653972000466,c,1,0.6062411000020802,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,28,2,114,2,982.9986278000288,983.9984837000375,983.9984837000375,983.9984837000375,983.9984837000375,983.9984837000375,984.9987437000382,984.9987437000382,c,1,2.929420200001914,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,28,3,115,3,987.94870790001,988.9487789000268,988.9487789000268,988.9487789000268,988.9487789000268,988.9487789000268,989.9487835000036,989.9487835000036,z,1,1.289580799988471,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,29,0,116,3,991.265248700045,992.2653656000039,992.2653656000039,992.2653656000039,992.2653656000039,992.2653656000039,993.2652368000126,993.2652368000126,z,1,1.6228550000232644,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,29,1,117,1,994.9151277000201,995.9154388000024,995.9154388000024,995.9154388000024,995.9154388000024,995.9154388000024,996.9152263000142,996.9152263000142,v,1,0.7249285000143573,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,29,2,118,2,997.6651907000341,998.6651428000187,998.6651428000187,998.6651428000187,998.6651428000187,998.6651428000187,999.6651284000254,999.6651284000254,c,1,0.7296064000111073,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,29,3,119,3,1000.4152632000041,1001.4153331000125,1001.4153331000125,1001.4153331000125,1001.4153331000125,1001.4153331000125,1002.4153394000023,1002.4153394000023,z,1,0.4940115999779664,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,30,0,120,0,1002.9318079000222,1003.9320484000491,1003.9320484000491,1003.9320484000491,1003.9320484000491,1003.9320484000491,1004.9319222000195,1004.9319222000195,x,1,1.7835849999682978,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,30,1,121,1,1006.731804900046,1007.7320756000117,1007.7320756000117,1007.7320756000117,1007.7320756000117,1007.7320756000117,1008.7318547000177,1008.7318547000177,v,1,1.1241001000162214,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,30,2,122,0,1009.8818311000359,1010.8819303000346,1010.8819303000346,1010.8819303000346,1010.8819303000346,1010.8819303000346,1011.8818770000362,1011.8818770000362,x,1,1.883760800003074,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,30,3,123,0,1013.7985404999927,1014.7986106000026,1014.7986106000026,1014.7986106000026,1014.7986106000026,1014.7986106000026,1015.7985025999951,1015.7985025999951,x,1,0.7512326000141911,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,31,0,124,3,1016.5820876000216,1017.5818652000162,1017.5818652000162,1017.5818652000162,1017.5818652000162,1017.5818652000162,1018.5820983000449,1018.5820983000449,z,1,0.715842799982056,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,31,1,125,0,1019.3151421000366,1020.3152782000252,1020.3152782000252,1020.3152782000252,1020.3152782000252,1020.3152782000252,1021.3153022000333,1021.3153022000333,x,1,0.8336992000113241,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,31,2,126,0,1022.181845700019,1023.1818923000246,1023.1818923000246,1023.1818923000246,1023.1818923000246,1023.1818923000246,1024.181992900034,1024.181992900034,x,1,0.7732633000123315,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,31,3,127,1,1024.9817715000245,1025.9819600000046,1025.9819600000046,1025.9819600000046,1025.9819600000046,1025.9819600000046,1026.9817689000047,1026.9817689000047,v,1,2.868465700012166,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,32,0,128,3,1029.8819019999937,1030.882023400045,1030.882023400045,1030.882023400045,1030.882023400045,1030.882023400045,1031.8818668000167,1031.8818668000167,z,1,3.399292799993418,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,32,1,129,2,1035.2986384000396,1036.298644000024,1036.298644000024,1036.298644000024,1036.298644000024,1036.298644000024,1037.2986775000463,1037.2986775000463,c,1,1.643695300037507,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,32,2,130,0,1038.9649277999997,1039.9650635000435,1039.9650635000435,1039.9650635000435,1039.9650635000435,1039.9650635000435,1040.9652492000023,1040.9652492000023,x,1,2.2856042999774218,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,32,3,131,3,1043.2819755999953,1044.281859300041,1044.281859300041,1044.281859300041,1044.281859300041,1044.281859300041,1045.281829500047,1045.281829500047,z,1,1.1102818999788724,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,33,0,132,3,1046.4148589000106,1047.3987093000324,1047.3987093000324,1047.3987093000324,1047.3987093000324,1047.4152256000089,1048.4153563000145,1048.4153563000145,z,1,0.8896834999904968,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,33,1,133,0,1049.331976400048,1050.3318858999992,1050.3318858999992,1050.3318858999992,1050.3318858999992,1050.3318858999992,1051.3318457000423,1051.3318457000423,x,1,2.2005162999848835,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,33,2,134,2,1053.5651202000445,1054.5652392000193,1054.5652392000193,1054.5652392000193,1054.5652392000193,1054.5652392000193,1055.5651031000307,1055.5651031000307,c,1,1.8003518999903463,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,33,3,135,3,1057.3817107000505,1058.3820012999931,1058.3820012999931,1058.3820012999931,1058.3820012999931,1058.3820012999931,1059.3819995000376,1059.3819995000376,z,1,0.8454296999843791,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,34,0,136,0,1060.2485077000456,1061.2484601000324,1061.2484601000324,1061.2484601000324,1061.2484601000324,1061.2484601000324,1062.248417900002,1062.248417900002,x,1,2.211341300047934,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,34,1,137,3,1064.4817418000312,1065.4820835000137,1065.4820835000137,1065.4820835000137,1065.4820835000137,1065.4820835000137,1066.4818849000148,1066.4818849000148,z,1,0.8774971000384539,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,34,2,138,0,1067.3818848000374,1068.3818909000256,1068.3818909000256,1068.3818909000256,1068.3818909000256,1068.3818909000256,1069.3818262999994,1069.3818262999994,x,1,1.2333886999986134,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,34,3,139,2,1070.631862600043,1071.6319804000086,1071.6319804000086,1071.6319804000086,1071.6319804000086,1071.6319804000086,1072.6316855000332,1072.6316855000332,c,1,2.7661735000438057,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,35,0,140,3,1075.4151966000209,1076.4152054000297,1076.4152054000297,1076.4152054000297,1076.4152054000297,1076.4152054000297,1077.415194900008,1077.415194900008,z,1,0.6719399999710731,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,35,1,141,0,1078.1151490000193,1079.1150349000236,1079.1150349000236,1079.1150349000236,1079.1150349000236,1079.1150349000236,1080.1150310999947,1080.1150310999947,x,1,1.4276899000396952,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,35,2,142,3,1081.5649610999972,1082.565146000008,1082.565146000008,1082.565146000008,1082.565146000008,1082.565146000008,1083.5650795000256,1083.5650795000256,z,1,0.7532279000151902,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,35,3,143,0,1084.3485716000432,1085.3486562000471,1085.3486562000471,1085.3486562000471,1085.3486562000471,1085.3486562000471,1086.3485021000379,1086.3485021000379,x,1,13.453969200025313,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,36,0,144,0,1099.8317735000164,1100.8320556000108,1100.8320556000108,1100.8320556000108,1100.8320556000108,1100.8320556000108,1101.83167460002,1101.83167460002,x,1,0.524036199960392,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,36,1,145,3,1102.381688399997,1103.3819270000095,1103.3819270000095,1103.3819270000095,1103.3819270000095,1103.3819270000095,1104.3818320000428,1104.3818320000428,z,1,0.7744632000103593,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,36,2,146,2,1105.1816926000174,1106.1815335000283,1106.1815335000283,1106.1815335000283,1106.1815335000283,1106.1815335000283,1107.1819401000394,1107.1819401000394,c,1,1.108302399981767,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,36,3,147,0,1108.3149167000083,1109.314945399994,1109.314945399994,1109.314945399994,1109.314945399994,1109.314945399994,1110.3150467000087,1110.3150467000087,x,1,1.2957422000472434,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,37,0,148,1,1111.6318600000232,1112.6318787000491,1112.6318787000491,1112.6318787000491,1112.6318787000491,1112.6318787000491,1113.6317889000056,1113.6317889000056,v,1,1.200471100048162,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,37,1,149,3,1114.8650674000382,1115.8651090000058,1115.8651090000058,1115.8651090000058,1115.8651090000058,1115.8651090000058,1116.8650395000004,1116.8650395000004,z,1,0.8174351999768987,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,37,2,150,0,1117.7149456000188,1118.7150849000318,1118.7150849000318,1118.7150849000318,1118.7150849000318,1118.7150849000318,1119.7150563000469,1119.7150563000469,x,1,0.5947105999803171,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,37,3,151,0,1120.33184910001,1121.331683300028,1121.331683300028,1121.331683300028,1121.331683300028,1121.331683300028,1122.33187730005,1122.33187730005,x,1,0.47079849999863654,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,38,0,152,3,1122.8317871000036,1123.831806400034,1123.831806400034,1123.831806400034,1123.831806400034,1123.831806400034,1124.8319334000116,1124.8319334000116,z,1,0.7980349000426941,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,38,1,153,3,1125.6483084000065,1126.648362100008,1126.648362100008,1126.648362100008,1126.648362100008,1126.648362100008,1127.6484159000101,1127.6484159000101,z,1,1.0126456000143662,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,38,2,154,1,1128.6816253000288,1129.6819385000272,1129.6819385000272,1129.6819385000272,1129.6819385000272,1129.6819385000272,1130.681746200018,1130.681746200018,v,1,1.2844375999993645,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,38,3,155,1,1131.9986444000388,1132.9986910000443,1132.9986910000443,1132.9986910000443,1132.9986910000443,1132.9986910000443,1133.9985557000036,1133.9985557000036,v,1,3.667663200001698,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,39,0,156,3,1137.6985060000443,1138.6984332000138,1138.6984332000138,1138.6984332000138,1138.6984332000138,1138.6984332000138,1139.6983224000433,1139.6983224000433,z,1,0.9784194999956526,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,39,1,157,2,1140.6982907000347,1141.6986137000495,1141.6986137000495,1141.6986137000495,1141.6986137000495,1141.6986137000495,1142.698406600044,1142.698406600044,c,1,1.5607602000236511,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,39,2,158,2,1144.281683200039,1145.2816509000259,1145.2816509000259,1145.2816509000259,1145.2816509000259,1145.2816509000259,1146.2817077999935,1146.2817077999935,c,1,1.002547100011725,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,39,3,159,3,1147.314865500026,1148.3167478000396,1148.3167478000396,1148.3167478000396,1148.3167478000396,1148.3167478000396,1149.3150834999979,1149.3150834999979,z,1,0.7710691000102088,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,40,0,160,0,1150.1150458000484,1151.115140000009,1151.115140000009,1151.115140000009,1151.115140000009,1151.115140000009,1152.1147987000295,1152.1147987000295,x,1,0.7633352000266314,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,40,1,161,3,1152.8982434000354,1153.8984316000133,1153.8984316000133,1153.8984316000133,1153.8984316000133,1153.8984316000133,1154.8985041000415,1154.8985041000415,z,1,0.9336718000122346,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,40,2,162,1,1155.8482686000061,1156.8485205000034,1156.8485205000034,1156.8485205000034,1156.8485205000034,1156.8485205000034,1157.848552200012,1157.848552200012,v,1,1.4186962000094354,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,40,3,163,0,1159.298248200037,1160.298580200004,1160.298580200004,1160.298580200004,1160.298580200004,1160.298580200004,1161.2983135000104,1161.2983135000104,x,1,0.9279277000459842,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,41,0,164,2,1162.2482342000003,1163.2482829000219,1163.2482829000219,1163.2482829000219,1163.2482829000219,1163.2482829000219,1164.2482795999967,1164.2482795999967,c,1,0.7158610000042245,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,41,1,165,2,1164.9816703000106,1165.9819591999985,1165.9819591999985,1165.9819591999985,1165.9819591999985,1165.9819591999985,1166.9818697000155,1166.9818697000155,c,1,0.8526510000228882,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,41,2,166,1,1167.8648973000236,1168.8648508000188,1168.8648508000188,1168.8648508000188,1168.8648508000188,1168.8648508000188,1169.865203400026,1169.865203400026,v,1,1.553078800032381,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,41,3,167,3,1171.4485446000472,1172.4484876000206,1172.4484876000206,1172.4484876000206,1172.4484876000206,1172.4484876000206,1173.448464200017,1173.448464200017,z,1,0.9473009000066668,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,42,0,168,0,1174.414827600005,1175.4151799000101,1175.4151799000101,1175.4151799000101,1175.4151799000101,1175.4151799000101,1176.4148793000495,1176.4148793000495,x,1,0.8632441000081599,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,42,1,169,3,1177.298372499994,1178.2985050000134,1178.2985050000134,1178.2985050000134,1178.2985050000134,1178.2985050000134,1179.298295100045,1179.298295100045,z,1,1.371537900005933,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,42,2,170,1,1180.6981760000344,1181.6982436000253,1181.6982436000253,1181.6982436000253,1181.6982436000253,1181.6982436000253,1182.6984098000103,1182.6984098000103,v,1,1.118305900017731,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,42,3,171,0,1183.8483189000399,1184.8482700000168,1184.8482700000168,1184.8482700000168,1184.8482700000168,1184.8482700000168,1185.848385600024,1185.848385600024,x,1,1.9091543999966234,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,43,0,172,3,1187.7816077000462,1188.7816733000218,1188.7816733000218,1188.7816733000218,1188.7816733000218,1188.7816733000218,1189.7648327000206,1189.7648327000206,z,1,2.089061100035906,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,43,1,173,2,1191.8816197999986,1192.8817656000028,1192.8817656000028,1192.8817656000028,1192.8817656000028,1192.8817656000028,1193.8817322000396,1193.8817322000396,c,1,1.4591687999782152,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,43,2,174,2,1195.3649153000442,1196.3650067000417,1196.3650067000417,1196.3650067000417,1196.3650067000417,1196.3650067000417,1197.364842400013,1197.364842400013,c,1,0.6911201000330038,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,43,3,175,3,1198.081600000034,1199.0816686000326,1199.0816686000326,1199.0816686000326,1199.0816686000326,1199.0816686000326,1200.0817537000403,1200.0817537000403,z,1,0.7708228999981657,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,44,0,176,2,1200.8818513000151,1201.8818687000312,1201.8818687000312,1201.8818687000312,1201.8818687000312,1201.8818687000312,1202.8816351999994,1202.8816351999994,c,1,0.9244789999793284,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,44,1,177,2,1203.8315049000084,1204.8317974000238,1204.8317974000238,1204.8317974000238,1204.8317974000238,1204.8317974000238,1205.831716100045,1205.831716100045,c,1,0.6340731999953277,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
50,c,,,,,44,2,178,2,1206.4997438000282,1207.4818029000307,1207.4818029000307,1207.4818029000307,1207.4818029000307,1207.5149861000245,1208.481488200021,1208.481488200021,c,1,0.629928300040774,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,44,3,179,0,1209.1316913000192,1210.1318623000407,1210.1318623000407,1210.1318623000407,1210.1318623000407,1210.1318623000407,1211.1317113999976,1211.1317113999976,x,1,0.7381233999622054,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,45,0,180,0,1211.8983363000443,1212.8983088000095,1212.8983088000095,1212.8983088000095,1212.8983088000095,1212.8983088000095,1213.8982186000212,1213.8982186000212,x,1,0.9027471999870613,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,45,1,181,1,1214.8314928000327,1215.831666700018,1215.831666700018,1215.831666700018,1215.831666700018,1215.831666700018,1216.8314290000126,1216.8314290000126,c,0,0.8594578999909572,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,45,2,182,1,1217.7147384000127,1218.7149465000257,1218.7149465000257,1218.7149465000257,1218.7149465000257,1218.7149465000257,1219.714873000048,1219.714873000048,v,1,2.5043782999855466,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,45,3,183,3,1222.2483445000253,1223.2484346000128,1223.2484346000128,1223.2484346000128,1223.2484346000128,1223.2484346000128,1224.2482483000495,1224.2482483000495,z,1,3.6937115999753587,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,46,0,184,0,1227.9648163000238,1228.9650568000507,1228.9650568000507,1228.9650568000507,1228.9650568000507,1228.9650568000507,1229.9650074000238,1229.9650074000238,x,1,1.0456767999567091,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,46,1,185,1,1231.0314175999956,1232.0316991000436,1232.0316991000436,1232.0316991000436,1232.0316991000436,1232.0316991000436,1233.0317658000276,1233.0317658000276,v,1,2.032160800008569,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,46,2,186,3,1235.0815790000488,1236.0815337999957,1236.0815337999957,1236.0815337999957,1236.0815337999957,1236.0815337999957,1237.0815863000462,1237.0815863000462,z,1,1.4338352999766357,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-150,z,,,,,46,3,187,3,1238.531747400004,1239.5317457000492,1239.5317457000492,1239.5317457000492,1239.5317457000492,1239.5317457000492,1240.5315388000454,1240.5315388000454,z,1,1.148941499995999,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
150,v,,,,,47,0,188,1,1241.6983736000257,1242.6983191000181,1242.6983191000181,1242.6983191000181,1242.6983191000181,1242.6983191000181,1243.6985767000006,1243.6985767000006,v,1,2.459669599949848,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
-50,x,,,,,47,1,189,0,1246.1814873000258,1247.181779400038,1247.181779400038,1247.181779400038,1247.181779400038,1247.181779400038,1248.1817921000184,1248.1817921000184,x,1,3.4824427000130527,None,pallavi,001,2023-10-09_13h44.21.232,Sequential Learning,2023.1.3,59.88325160904184,
